1321	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.634#982.878
1322	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.878#983.122
1323	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#983.122#983.37
1324	А	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#985.85#986.051
1325	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.051#986.252
1326	ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.252#986.453
1327	уже	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.453#986.654
1328	тогда	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.654#986.855
1329	преподавал	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.855#987.056
1330	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.056#987.257
1331	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.257#987.458
1332	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.458#987.66
1333	Подожди	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#990.79#991.094
1334	тебе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.094#991.398
1335	то	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.398#991.702
1336	есть	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.702#992.006
1337	тебе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.006#992.31
1338	шестнадцать	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.31#992.614
1339	и	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.614#992.918
1340	ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.918#993.222
1341	замутил	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.222#993.526
1342	с	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.526#993.83
1343	двадцатипятилетней	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.83#994.134
1344	чикой	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.134#994.438
1345	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.438#994.742
1346	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.742#995.046
1347	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#995.046#995.36
1348	Красавчик	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#995.935#996.155
1349	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#996.155#996.375
1350	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#996.375#996.595
1351	Ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.31#1015.462
1352	в	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.462#1015.614
1353	трусах	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.614#1015.766
1354	танцуешь	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.766#1015.918
1355	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.918#1016.07
1356	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1016.07#1016.222
1357	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1016.222#1016.38
